sample_id,legacy_test_sample_id,orig_index,tissue_name,gt_instance_count,gt_empty,density_bin,prediction_status,included_E1,included_E2,included_E3,pred_instance_count,bpq,dq,sq,aji_kumar,aji_plus,dice,tp,fp,fn,matched_iou_sum,fn_merged,fn_complex,fn_true_miss,fn_low_iou,fp_split,fp_complex,fp_spurious,fp_low_iou
fold3_0002108,sa_0006948,2108,Head & Neck,14,0,"[10,25)",AVAILABLE,1,1,1,13,0.4469156727664847,0.5185185185185185,0.8619087974782206,0.41931799641050743,0.45332246229107215,0.7208976157082749,7,6,7,6.033362444256341,6,0,1,0,0,0,4,2
fold3_0002109,sa_0006949,2109,Head & Neck,27,0,"[25,50)",AVAILABLE,1,1,1,23,0.7714962313856886,0.88,0.8767002629382825,0.8105833525478441,0.8166345536287732,0.932163691002298,22,1,5,19.28740666134248,2,0,3,0,0,0,0,1
fold3_0002110,sa_0006950,2110,Head & Neck,30,0,"[25,50)",AVAILABLE,1,1,1,27,0.5538778138323645,0.6666666666666666,0.8308167207485467,0.6329292857900131,0.6418396578110898,0.8571906594325868,19,8,11,15.78551852503911,5,0,6,0,1,0,5,2
fold3_0002111,sa_0006951,2111,Head & Neck,44,0,"[25,50)",AVAILABLE,1,1,1,37,0.7590483335241207,0.8888888888888888,0.8539293752146359,0.7902540341907653,0.8183491149998326,0.9122090348698132,36,1,8,30.741458361656264,3,0,5,0,0,0,0,1
fold3_0002112,sa_0006952,2112,Head & Neck,31,0,"[25,50)",AVAILABLE,1,1,1,23,0.5441243004709309,0.6296296296296297,0.8641974183950077,0.5238502496758353,0.5799292376970087,0.8636898298950416,17,6,14,14.691356976912552,7,3,4,0,0,2,2,2
fold3_0002113,sa_0006953,2113,Head & Neck,27,0,"[25,50)",AVAILABLE,1,1,1,21,0.6717865405473589,0.7916666666666666,0.848572472270348,0.6223300179357574,0.639027639027639,0.8862831601555697,19,2,8,16.122877821709086,3,2,3,0,0,0,1,1
fold3_0002114,sa_0006954,2114,Head & Neck,56,0,"[50,+inf)",AVAILABLE,1,1,1,41,0.6214135013651083,0.7422680412371134,0.8371820782279931,0.5158489566471437,0.5858597414483468,0.8519694127831482,36,5,20,30.138555653389826,6,7,7,0,0,3,2,0
fold3_0002115,sa_0006955,2115,Head & Neck,34,0,"[25,50)",AVAILABLE,1,1,1,27,0.6851888421316944,0.7868852459016393,0.8707608202090283,0.7259500925844282,0.7651949541284404,0.8916680201396784,24,3,10,20.8982605557775,5,0,5,0,0,0,1,2
fold3_0002116,sa_0006956,2116,Head & Neck,63,0,"[50,+inf)",AVAILABLE,1,1,1,51,0.6205474196362767,0.7719298245614035,0.8038909754379039,0.5216464688675303,0.5997113507088887,0.8850324612145978,44,7,19,35.37120372315874,10,4,5,0,1,1,3,2
fold3_0002117,sa_0006957,2117,Head & Neck,22,0,"[10,25)",AVAILABLE,1,1,1,18,0.7136503193535452,0.85,0.8395886110041708,0.6687319289549772,0.6945388624518468,0.866006953730944,17,1,5,14.273007226659516,1,0,4,0,0,0,1,0
