sample_id,legacy_test_sample_id,orig_index,tissue_name,gt_instance_count,gt_empty,density_bin,prediction_status,included_E1,included_E2,included_E3,pred_instance_count,bpq,dq,sq,aji_kumar,aji_plus,dice,tp,fp,fn,matched_iou_sum,fn_merged,fn_complex,fn_true_miss,fn_low_iou,fp_split,fp_complex,fp_spurious,fp_low_iou
fold3_0000494,sa_0005439,494,Breast,26,0,"[25,50)",AVAILABLE,1,1,1,18,0.5302717264583583,0.6363636363636364,0.8332841415774203,0.5507286563761284,0.6255289139633287,0.8683056158110388,14,4,12,11.665978815368025,7,0,4,1,0,0,0,4
fold3_0000495,sa_0005440,495,Breast,33,0,"[25,50)",AVAILABLE,1,1,1,21,0.552209515202073,0.7037037037037037,0.7847187847608406,0.5734742720382928,0.5840396110268534,0.8097772521190617,19,2,14,14.909657695174756,1,1,11,1,0,0,1,1
fold3_0000496,sa_0005441,496,Breast,27,0,"[25,50)",AVAILABLE,1,1,1,23,0.7715285067559159,0.88,0.8767369394953589,0.8167127675061873,0.8167127675061873,0.9004460827523573,22,1,5,19.288213545634836,0,0,5,0,0,0,1,0
fold3_0000497,sa_0005442,497,Breast,18,0,"[10,25)",AVAILABLE,1,1,1,16,0.7313070857888903,0.9411764705882353,0.7770137786506959,0.6680226305699725,0.6908032477148547,0.867143849476005,16,0,2,12.432221235424914,1,0,1,0,0,0,0,0
fold3_0000498,sa_0005443,498,Breast,23,0,"[10,25)",AVAILABLE,1,1,1,17,0.6074061911236842,0.75,0.8098749214982456,0.633080819816889,0.6511604337691295,0.8366683034618217,15,2,8,12.148124632348605,1,2,5,0,0,1,1,0
fold3_0000499,sa_0005444,499,Breast,27,0,"[25,50)",AVAILABLE,1,1,1,27,0.6987420930834375,0.8148148148148148,0.8575471142387642,0.7585025144347178,0.7585025144347178,0.8677950303980342,22,5,5,18.866037370799926,0,0,4,1,3,0,2,0
fold3_0000500,sa_0005445,500,Breast,29,0,"[25,50)",AVAILABLE,1,1,1,28,0.6856801410029396,0.8421052631578947,0.8142451674409908,0.7012883190357593,0.6994149815592013,0.8605425631431244,24,4,5,19.54188483282895,1,2,2,0,0,2,2,0
fold3_0000501,sa_0005446,501,Breast,32,0,"[25,50)",AVAILABLE,1,1,1,36,0.6604383956727887,0.7647058823529411,0.8636502097259545,0.6908999228807023,0.7152030217186025,0.8642002495779197,26,10,6,22.45490631652503,3,0,2,1,3,0,6,1
fold3_0000502,sa_0005447,502,Breast,31,0,"[25,50)",AVAILABLE,1,1,1,22,0.4732917937387067,0.6037735849056604,0.783889533379733,0.4473372015271457,0.49709864603481624,0.8509495098642386,16,6,15,12.542233317965263,12,0,2,1,0,0,1,5
fold3_0000503,sa_0005448,503,Breast,22,0,"[10,25)",AVAILABLE,1,1,1,18,0.7369246651217922,0.9,0.818805183468658,0.7947081448920073,0.7947081448920073,0.888344598572808,18,0,4,14.738494121241029,0,0,4,0,0,0,0,0
fold3_0000504,sa_0005449,504,Breast,29,0,"[25,50)",AVAILABLE,1,1,1,26,0.7246643913379592,0.8727272727272727,0.830344615074745,0.726758384890915,0.7500108880275249,0.888706385943955,24,2,5,19.928271592138497,2,0,3,0,0,0,2,0
fold3_0000505,sa_0005450,505,Breast,30,0,"[25,50)",AVAILABLE,1,1,1,26,0.5814827156749195,0.75,0.7753102875665593,0.6007733848923261,0.5988602941176471,0.8294971142127895,21,5,9,16.281516814208032,4,1,3,1,0,0,3,2
fold3_0000506,sa_0005451,506,Breast,17,0,"[10,25)",AVAILABLE,1,1,1,16,0.8287115285304719,0.9696969696969697,0.8546087637970492,0.8384615384615385,0.8384615384615385,0.912213588364216,16,0,1,13.673741075361551,0,0,1,0,0,0,0,0
fold3_0000507,sa_0005452,507,Breast,22,0,"[10,25)",AVAILABLE,1,1,1,17,0.6719259599811858,0.8205128205128205,0.8189097637270701,0.6880275624461671,0.6880275624461671,0.815185222981937,16,1,6,13.102557038542887,0,0,5,1,0,0,0,1
fold3_0000508,sa_0005453,508,Breast,33,0,"[25,50)",AVAILABLE,1,1,1,27,0.6487125742434507,0.8,0.8108907178043134,0.6805185301343369,0.6854701790897639,0.8462063363119415,24,3,9,19.46137803819424,3,0,5,1,0,0,1,2
fold3_0000509,sa_0005454,509,Breast,21,0,"[10,25)",AVAILABLE,1,1,1,17,0.6106988881227047,0.7894736842105263,0.7735519249554259,0.6433503452416691,0.6405472636815921,0.8123578468536771,15,2,6,11.603279647883314,2,0,4,0,0,0,1,1
fold3_0000510,sa_0005455,510,Breast,17,0,"[10,25)",AVAILABLE,1,1,1,14,0.7219170194201242,0.9032258064516129,0.7992652715008518,0.6682334508421465,0.6682334508421465,0.8011270251232684,14,0,3,11.189714600277195,0,0,3,0,0,0,0,0
fold3_0000511,sa_0005456,511,Breast,32,0,"[25,50)",AVAILABLE,1,1,1,27,0.723901258908462,0.847457627118644,0.8542034855119852,0.747047296223717,0.7549429128376497,0.8959695334814345,25,2,7,21.355087992003117,2,0,5,0,0,0,2,0
fold3_0000512,sa_0005457,512,Breast,25,0,"[25,50)",AVAILABLE,1,1,1,25,0.6173038140133439,0.76,0.8122418605438735,0.6333047436827869,0.6192421467812368,0.8350587211831231,19,6,6,15.432596162575457,2,0,2,2,0,0,3,3
fold3_0000513,sa_0005458,513,Breast,32,0,"[25,50)",AVAILABLE,1,1,1,27,0.7235692022791284,0.8813559322033898,0.8209727487397802,0.7446424994992991,0.7533696392103472,0.8660946538804986,26,1,6,21.345292288207034,1,0,5,0,0,0,1,0
fold3_0000514,sa_0005459,514,Breast,15,0,"[10,25)",AVAILABLE,1,1,1,12,0.7227428517019512,0.8888888888888888,0.8130857081646952,0.7283128167994207,0.7283128167994207,0.8428020780961958,12,0,3,9.75702931106205,0,0,3,0,0,0,0,0
fold3_0000515,sa_0005460,515,Breast,34,0,"[25,50)",AVAILABLE,1,1,1,21,0.5020685105724674,0.6909090909090909,0.7266781074075185,0.49609446512479405,0.5654871323529411,0.8027790009295954,19,2,15,13.806884767420959,6,1,8,0,0,1,0,1
fold3_0000516,sa_0005461,516,Breast,29,0,"[25,50)",AVAILABLE,1,1,1,25,0.6952371909465623,0.8888888888888888,0.7821418398148827,0.7071346662013263,0.733172065628944,0.8607318405243036,24,1,5,18.771404937699025,1,0,4,0,0,0,1,0
fold3_0000517,sa_0005462,517,Breast,27,0,"[25,50)",AVAILABLE,1,1,1,24,0.5800275904216371,0.7058823529411765,0.8217057530973192,0.5708250497017893,0.5623165720993935,0.7955750365268212,18,6,9,14.7907043774575,2,0,6,1,2,0,3,1
fold3_0000518,sa_0005463,518,Breast,31,0,"[25,50)",AVAILABLE,1,1,1,24,0.5662782575906624,0.7636363636363637,0.7415548611306293,0.6018848985054651,0.608234045063112,0.8014376879630308,21,3,10,15.572652825298077,2,0,8,0,1,0,2,0
fold3_0000519,sa_0005464,519,Breast,30,0,"[25,50)",AVAILABLE,1,1,1,25,0.7421121521127552,0.9090909090909091,0.8163233673240307,0.7580927787512681,0.7865358592692828,0.8894960370059783,25,0,5,20.408084999424133,1,0,4,0,0,0,0,0
fold3_0000520,sa_0005465,520,Breast,24,0,"[10,25)",AVAILABLE,1,1,1,18,0.6128592060542293,0.8095238095238095,0.7570613721846361,0.6035662711119483,0.6812544547398431,0.8150754620993725,17,1,7,12.870044084200186,1,0,6,0,0,0,1,0
fold3_0000521,sa_0005466,521,Breast,15,0,"[10,25)",AVAILABLE,1,1,1,12,0.3799002465408607,0.5185185185185185,0.7326647611859457,0.4590038314176245,0.4565041745219499,0.6862056213017751,7,5,8,5.128654060966381,2,0,5,1,3,0,0,2
fold3_0000522,sa_0005467,522,Breast,15,0,"[10,25)",AVAILABLE,1,1,1,10,0.4866908408441619,0.64,0.760454438819003,0.5200880572372042,0.5357741086384302,0.7362106575257089,8,2,7,6.083636271006462,3,0,4,0,0,0,1,1
fold3_0000523,sa_0005468,523,Breast,25,0,"[25,50)",AVAILABLE,1,1,1,16,0.57114905003131,0.7317073170731707,0.7805703683761237,0.6297126924475694,0.6297126924475694,0.7888570684717522,15,1,10,11.708556306212223,0,1,9,0,0,1,0,0
fold3_0000524,sa_0005469,524,Breast,19,0,"[10,25)",AVAILABLE,1,1,1,14,0.5166677003568305,0.6666666666666666,0.7750015505352459,0.49658455806251295,0.49658455806251295,0.6636237897648686,11,3,8,8.525017830889254,0,0,7,1,0,0,2,1
fold3_0000525,sa_0005470,525,Breast,23,0,"[10,25)",AVAILABLE,1,1,1,23,0.72659880930943,0.9130434782608695,0.7957986959103281,0.741502859772533,0.741502859772533,0.8593431483578708,21,2,2,16.711773409915587,0,0,2,0,1,0,1,0
fold3_0000526,sa_0005471,526,Breast,17,0,"[10,25)",AVAILABLE,1,1,1,19,0.5479034251481605,0.7222222222222222,0.7586355117436068,0.5432923127862701,0.5711452950366542,0.7824989482541018,13,6,4,9.8622624113024,1,0,1,2,5,0,1,0
fold3_0000527,sa_0005472,527,Breast,22,0,"[10,25)",AVAILABLE,1,1,1,16,0.7266842933288297,0.8421052631578947,0.8629375983279852,0.743632205662014,0.743632205662014,0.8529691103975396,16,0,6,13.807002436185362,0,0,6,0,0,0,0,0
fold3_0000528,sa_0005473,528,Breast,9,0,"[1,10)",AVAILABLE,1,1,1,6,0.4204634884324459,0.5333333333333333,0.7883690408108361,0.4640781213671239,0.4640781213671239,0.6339526758774019,4,2,5,3.1534769516123853,0,0,4,1,0,0,1,1
fold3_0000529,sa_0005474,529,Breast,7,0,"[1,10)",AVAILABLE,1,1,1,3,0.3377362230928406,0.4,0.8443405577321015,0.3912301655007678,0.3912301655007678,0.5624233505028207,2,1,5,1.6886819598047609,0,0,4,1,0,0,0,1
fold3_0000530,sa_0005475,530,Breast,9,0,"[1,10)",AVAILABLE,1,1,1,4,0.4938588431438169,0.6153846153846154,0.8025206201087024,0.41945012497159734,0.41945012497159734,0.5910036817672483,4,0,5,3.2100832829554298,0,0,5,0,0,0,0,0
fold3_0000531,sa_0005476,531,Breast,21,0,"[10,25)",AVAILABLE,1,1,1,10,0.512704438987197,0.6451612903225806,0.7946918804301554,0.5109322805952019,0.5109322805952019,0.6779218169028238,10,0,11,7.946919598993434,0,0,11,0,0,0,0,0
fold3_0000532,sa_0005477,532,Breast,27,0,"[25,50)",AVAILABLE,1,1,1,19,0.5609918834235391,0.7391304347826086,0.7589890187494941,0.6066031967857455,0.606033072869344,0.7911292147544693,17,2,10,12.902814077730419,2,0,8,0,0,0,1,1
fold3_0000533,sa_0005478,533,Breast,28,0,"[25,50)",AVAILABLE,1,1,1,23,0.7340107804377188,0.9019607843137255,0.8137945609200795,0.7507604562737643,0.7507604562737643,0.859702464979911,23,0,5,18.71727571495639,0,0,5,0,0,0,0,0
fold3_0000534,sa_0005479,534,Breast,13,0,"[10,25)",AVAILABLE,1,1,1,6,0.5093460384573946,0.631578947368421,0.8064645608908748,0.5613964686998395,0.5613964686998395,0.7190953482395271,6,0,7,4.83878817180981,0,0,7,0,0,0,0,0
fold3_0000535,sa_0005480,535,Breast,11,0,"[10,25)",AVAILABLE,1,1,1,9,0.6717416666044875,0.8,0.8396770832556094,0.654474350126524,0.654474350126524,0.7911568409343716,8,1,3,6.717417505721958,0,0,3,0,0,0,1,0
fold3_0000536,sa_0005481,536,Breast,17,0,"[10,25)",AVAILABLE,1,1,1,10,0.5549604409777629,0.7407407407407407,0.7491965953199798,0.5022522522522522,0.5288018433179723,0.7682204758316288,10,0,7,7.491966702396393,2,0,5,0,0,0,0,0
fold3_0000537,sa_0005482,537,Breast,38,0,"[25,50)",AVAILABLE,1,1,1,33,0.6715269595662524,0.8732394366197183,0.7690066795032892,0.6644003263530052,0.6644003263530052,0.8000653594771242,31,2,7,23.839207833608643,0,0,6,1,0,0,1,1
fold3_0000538,sa_0005483,538,Breast,31,0,"[25,50)",AVAILABLE,1,1,1,27,0.5298677249288412,0.6896551724137931,0.7683082011468196,0.514893828633945,0.5365853658536586,0.7880611988964134,20,7,11,15.366164791244595,4,0,6,1,3,0,3,1
fold3_0000539,sa_0005484,539,Breast,25,0,"[25,50)",AVAILABLE,1,1,1,14,0.5239620341545612,0.6666666666666666,0.7859430512318418,0.5182816078338467,0.5586072060329578,0.7840630786691356,13,1,12,10.217260451956994,5,0,7,0,0,0,0,1
fold3_0000540,sa_0005485,540,Breast,13,0,"[10,25)",AVAILABLE,1,1,1,10,0.6516242742644135,0.782608695652174,0.8326310171156395,0.6813755956080381,0.6813755956080381,0.8104977821586988,9,1,4,7.493679986671772,0,0,4,0,0,0,1,0
fold3_0000541,sa_0005486,541,Breast,12,0,"[10,25)",AVAILABLE,1,1,1,10,0.42250676735024173,0.5454545454545454,0.7745957401421099,0.49505515405096995,0.49505515405096995,0.7004197939193487,6,4,6,4.647575215448399,0,0,5,1,2,0,2,0
fold3_0000542,sa_0005487,542,Breast,26,0,"[25,50)",AVAILABLE,1,1,1,20,0.5797469415825094,0.782608695652174,0.740787758688762,0.612179097213773,0.612179097213773,0.7594430398852874,18,2,8,13.334180397185476,0,0,8,0,0,0,2,0
fold3_0000543,sa_0005488,543,Breast,14,0,"[10,25)",AVAILABLE,1,1,1,18,0.5410865530463812,0.625,0.8657384848742099,0.47058823529411764,0.47058823529411764,0.6681411764705882,10,8,4,8.657385714480583,0,0,3,1,2,0,6,0
fold3_0000544,sa_0005489,544,Breast,13,0,"[10,25)",AVAILABLE,1,1,1,12,0.5152732478895047,0.64,0.805114449827351,0.49755207036760435,0.49755207036760435,0.6736853770709813,8,4,5,6.440916403733257,0,0,5,0,1,0,3,0
fold3_0000545,sa_0005490,545,Breast,31,0,"[25,50)",AVAILABLE,1,1,1,19,0.42097218650618135,0.52,0.8095618971272718,0.3915135608048994,0.43047771550573793,0.8413246268656717,13,6,18,10.52430547221643,7,6,4,1,0,2,1,3
fold3_0000546,NOT_FOUND,546,Breast,0,1,"[0,1)",NOT_EVALUATED,0,0,0,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED
fold3_0000547,sa_0005491,547,Breast,26,0,"[25,50)",AVAILABLE,1,1,1,17,0.4828820991356276,0.6976744186046512,0.6921310087610661,0.42865187521117243,0.4723672928521319,0.8125363968447245,15,2,11,10.381965823547,4,5,2,0,0,1,0,1
fold3_0000548,sa_0005492,548,Breast,50,0,"[50,+inf)",AVAILABLE,1,1,1,22,0.13279953988602494,0.19444444444444445,0.6829690622709854,0.17975637225077348,0.24584988288013035,0.7779503528706504,7,15,43,4.78078411886596,16,24,2,1,0,8,1,6
fold3_0000549,sa_0005493,549,Breast,22,0,"[10,25)",AVAILABLE,1,1,1,11,0.12527421977259562,0.18181818181818182,0.6890082087492759,0.16680194805194806,0.21621243885394828,0.7138588830153988,3,8,19,2.0670253152560365,14,5,0,0,0,2,2,4
fold3_0000550,sa_0005494,550,Breast,1,0,"[1,10)",AVAILABLE,1,1,1,1,0.7625563150692558,1.0,0.7625563150692558,0.7625570776255708,0.7625570776255708,0.8652849740932642,1,0,0,0.7625570776255708,0,0,0,0,0,0,0,0
fold3_0000551,sa_0005495,551,Breast,3,0,"[1,10)",AVAILABLE,1,1,1,2,0.5885957250673876,0.8,0.7357446563342344,0.7046193884189981,0.7046193884189981,0.8267175572519084,2,0,1,1.4714900484131253,0,0,1,0,0,0,0,0
fold3_0000552,sa_0005496,552,Breast,13,0,"[10,25)",AVAILABLE,1,1,1,9,0.4767242130491071,0.6363636363636364,0.7491380490771683,0.5272348606215956,0.535876655465507,0.8471042471042471,7,2,6,5.243967092678227,5,0,1,0,0,0,0,2
fold3_0000553,sa_0005497,553,Breast,39,0,"[25,50)",AVAILABLE,1,1,1,28,0.45175546406346817,0.5970149253731343,0.7566904023063092,0.42814475776734806,0.4765024209626887,0.8539351851851852,20,8,19,15.133808802816588,15,3,1,0,0,1,2,5
fold3_0000554,sa_0005498,554,Breast,36,0,"[25,50)",AVAILABLE,1,1,1,28,0.5280374093026935,0.6875,0.7680544135311905,0.5189619581244471,0.5434165917110635,0.8077285157125565,22,6,14,16.897197865740605,3,6,5,0,1,3,1,1
fold3_0000555,sa_0005499,555,Breast,12,0,"[10,25)",AVAILABLE,1,1,1,8,0.41774246449015334,0.6,0.6962374408169223,0.4782608695652174,0.5046545810877021,0.8567241940735917,6,2,6,4.177425341138974,3,3,0,0,0,1,0,1
fold3_0000556,sa_0005500,556,Breast,62,0,"[50,+inf)",AVAILABLE,1,1,1,44,0.594696693468724,0.7735849056603774,0.7687542622888383,0.6236936819738953,0.6369159554462607,0.8532461411570638,41,3,21,31.51892552259663,5,4,12,0,0,1,0,2
fold3_0000557,sa_0005501,557,Breast,28,0,"[25,50)",AVAILABLE,1,1,1,19,0.39202601010359084,0.5531914893617021,0.708662402879568,0.3992074130194067,0.4867225408028231,0.8139093282696416,13,6,15,9.212611946096787,8,6,1,0,0,2,0,4
fold3_0000558,sa_0005502,558,Breast,25,0,"[25,50)",AVAILABLE,1,1,1,12,0.19726380868218796,0.2702702702702703,0.7298760921240954,0.3244500701310253,0.34719463753723934,0.875794711139777,5,7,20,3.649381190496569,5,14,1,0,0,5,0,2
fold3_0000559,sa_0005503,559,Breast,3,0,"[1,10)",AVAILABLE,1,1,1,4,0.7312002104886333,0.8571428571428571,0.8530669122367389,0.6630925507900677,0.6630925507900677,0.7974211062097047,3,1,0,2.559201589777129,0,0,0,0,0,0,1,0
fold3_0000560,sa_0005504,560,Breast,2,0,"[1,10)",AVAILABLE,1,1,1,3,0.7055417814874239,0.8,0.8819272268592798,0.7791095890410958,0.7791095890410958,0.875842155919153,2,1,0,1.7638553356457867,0,0,0,0,0,0,1,0
fold3_0000561,sa_0005505,561,Breast,15,0,"[10,25)",AVAILABLE,1,1,1,10,0.6206704244872528,0.72,0.8620422562322956,0.6638276553106213,0.6971996386630533,0.8482009793485203,9,1,6,7.758381168132916,0,1,4,1,0,0,0,1
fold3_0000562,sa_0005506,562,Breast,14,0,"[10,25)",AVAILABLE,1,1,1,11,0.6127379491269237,0.8,0.7659224364086545,0.6225319396051103,0.6136527377521613,0.8407188302265878,10,1,4,7.6592251300089815,0,1,3,0,0,0,1,0
fold3_0000563,sa_0005507,563,Breast,56,0,"[50,+inf)",AVAILABLE,1,1,1,40,0.47642668373900054,0.625,0.7622826939824009,0.4806496493370056,0.5331196581196581,0.8485813837730214,30,10,26,22.868481581754722,12,10,4,0,0,5,1,4
fold3_0000564,sa_0005508,564,Breast,46,0,"[25,50)",AVAILABLE,1,1,1,20,0.2541996748881826,0.3333333333333333,0.762599024664548,0.21857271740293896,0.3039174946167504,0.8311507706570865,11,9,35,8.388590033909052,21,9,4,1,0,3,0,6
fold3_0000565,sa_0005509,565,Breast,5,0,"[1,10)",AVAILABLE,1,1,1,2,0.1639749913045118,0.2857142857142857,0.5739124695657913,0.349468085106383,0.36669921875,0.9389067524115756,1,1,4,0.5739130434782609,4,0,0,0,0,0,0,1
fold3_0000566,sa_0005510,566,Breast,6,0,"[1,10)",AVAILABLE,1,1,1,3,0.5864315380314771,0.6666666666666666,0.8796473070472157,0.5364856976065382,0.5364856976065382,0.6983282674772037,3,0,3,2.6389428007889544,0,0,3,0,0,0,0,0
fold3_0000567,sa_0005511,567,Breast,31,0,"[25,50)",AVAILABLE,1,1,1,22,0.4464061849053409,0.5660377358490566,0.7886509266661023,0.3356876497172351,0.4341884862911046,0.8457093680845832,15,7,16,11.82976468864246,4,11,0,1,0,4,1,2
fold3_0000568,sa_0005512,568,Breast,26,0,"[25,50)",AVAILABLE,1,1,1,19,0.5269326383034154,0.6222222222222222,0.8468560258447748,0.4757834757834758,0.518293228374631,0.8088139987038238,14,5,12,11.855985208682872,0,9,3,0,0,3,2,0
fold3_0000569,sa_0005513,569,Breast,31,0,"[25,50)",AVAILABLE,1,1,1,20,0.38445695688010345,0.5098039215686274,0.7541271077263568,0.4064751922214943,0.4394264848029213,0.8946092146987502,13,7,18,9.803653154569746,7,11,0,0,0,4,0,3
fold3_0000570,sa_0005514,570,Breast,24,0,"[10,25)",AVAILABLE,1,1,1,13,0.2731088641504745,0.3783783783783784,0.7217877123976825,0.3257293662557391,0.3587805652588123,0.8449097877909695,7,6,17,5.05251470857149,7,9,1,0,0,4,0,2
fold3_0000571,sa_0005515,571,Breast,31,0,"[25,50)",AVAILABLE,1,1,1,25,0.38814958288164464,0.5357142857142857,0.7245458880457367,0.42028239446977494,0.452769187517571,0.8107079503305918,15,10,16,10.868189045231938,3,9,2,2,2,5,1,2
fold3_0000572,sa_0005516,572,Breast,80,0,"[50,+inf)",AVAILABLE,1,1,1,47,0.4220417832100164,0.5511811023622047,0.7657043781096011,0.4099589363313798,0.48695441612688417,0.8512396694214877,35,12,45,26.799653999540414,18,18,9,0,0,6,1,5
fold3_0000573,sa_0005517,573,Breast,7,0,"[1,10)",AVAILABLE,1,1,1,4,0.604170288955696,0.7272727272727273,0.830734147314082,0.6095238095238096,0.6095238095238096,0.757396449704142,4,0,3,3.3229374199904753,0,0,3,0,0,0,0,0
fold3_0000574,sa_0005518,574,Breast,22,0,"[10,25)",AVAILABLE,1,1,1,12,0.5854956703775259,0.7058823529411765,0.829452199701495,0.5732441471571906,0.5847795163584637,0.7692307692307693,12,0,10,9.953427225870138,1,0,9,0,0,0,0,0
fold3_0000575,sa_0005519,575,Breast,21,0,"[10,25)",AVAILABLE,1,1,1,12,0.3395448215474188,0.48484848484848486,0.7003111944415512,0.38595968622778276,0.4092758964908239,0.850869067727347,8,4,13,5.602490255843604,6,6,1,0,0,2,0,2
fold3_0000576,sa_0005520,576,Breast,65,0,"[50,+inf)",AVAILABLE,1,1,1,49,0.48131587582654,0.6140350877192983,0.7838572834889366,0.46820387307312467,0.5282182835820896,0.8467495803448802,35,14,30,27.435005705970063,8,20,2,0,0,11,0,3
fold3_0000577,sa_0005521,577,Breast,59,0,"[50,+inf)",AVAILABLE,1,1,1,35,0.39642879443435236,0.5106382978723404,0.7763397224339401,0.3338937457969065,0.42335842743621915,0.8387080976517545,24,11,35,18.632154114754286,15,17,3,0,0,6,1,4
fold3_0000578,sa_0005522,578,Breast,14,0,"[10,25)",AVAILABLE,1,1,1,10,0.7557156181869041,0.8333333333333334,0.9068587418242849,0.7763899323816679,0.7763899323816679,0.8741210679355009,10,0,4,9.06858832510159,0,0,4,0,0,0,0,0
fold3_0000579,sa_0005523,579,Breast,22,0,"[10,25)",AVAILABLE,1,1,1,14,0.6624074568318776,0.7777777777777778,0.851666730212414,0.7056971085027197,0.7056971085027197,0.8274588788183954,14,0,8,11.923335074640526,0,0,8,0,0,0,0,0
fold3_0000580,sa_0005524,580,Breast,10,0,"[10,25)",AVAILABLE,1,1,1,9,0.5718097327025172,0.7368421052631579,0.7760274943819877,0.6568544995794785,0.6568544995794785,0.8548223350253807,7,2,3,5.4321932367014085,0,0,2,1,2,0,0,0
fold3_0000581,sa_0005525,581,Breast,41,0,"[25,50)",AVAILABLE,1,1,1,27,0.49882701224762827,0.6470588235294118,0.7709144734736073,0.46644128467733914,0.5258411214953271,0.8726303861819741,22,5,19,16.960119187333834,5,10,4,0,0,4,0,1
fold3_0000582,sa_0005526,582,Breast,21,0,"[10,25)",AVAILABLE,1,1,1,16,0.6796550845767522,0.8648648648648649,0.7858511915418697,0.6761707550175216,0.7275068681318682,0.8438524997515158,16,0,5,12.573619850521107,2,0,3,0,0,0,0,0
fold3_0000583,sa_0005527,583,Breast,71,0,"[50,+inf)",AVAILABLE,1,1,1,58,0.5969647810761003,0.7596899224806202,0.7858005791716014,0.5489020421759295,0.5878403580753451,0.8573721713256597,49,9,22,38.50422916520905,5,13,4,0,0,6,1,2
fold3_0000584,sa_0005528,584,Breast,14,0,"[10,25)",AVAILABLE,1,1,1,13,0.645813940622596,0.8148148148148148,0.7925898362186405,0.6166096341142406,0.6166096341142406,0.7628429536758121,11,2,3,8.718488990994882,0,0,2,1,0,0,1,1
fold3_0000585,sa_0005529,585,Breast,6,0,"[1,10)",AVAILABLE,1,1,1,6,0.8393716217693425,1.0,0.8393716217693425,0.837953795379538,0.837953795379538,0.9118333632609086,6,0,0,5.036230569987677,0,0,0,0,0,0,0,0
fold3_0000586,sa_0005530,586,Breast,11,0,"[10,25)",AVAILABLE,1,1,1,9,0.5926041588471231,0.7,0.8465773697816045,0.6562814070351759,0.6934029425723778,0.8540732436472347,7,2,4,5.926042435048601,3,0,0,1,0,0,0,2
fold3_0000587,sa_0005531,587,Breast,13,0,"[10,25)",AVAILABLE,1,1,1,8,0.5806804910029228,0.7619047619047619,0.7621431444413364,0.6423704315506917,0.6520255863539446,0.8030459473412493,8,0,5,6.097145917673835,1,0,4,0,0,0,0,0
fold3_0000588,sa_0005532,588,Breast,19,0,"[10,25)",AVAILABLE,1,1,1,15,0.6727067649828742,0.8235294117647058,0.8168582146220615,0.5444487130234344,0.5444487130234344,0.7059350281080543,14,1,5,11.436015821567075,0,0,4,1,0,0,0,1
fold3_0000589,sa_0005533,589,Breast,6,0,"[1,10)",AVAILABLE,1,1,1,4,0.5342316838877103,0.6,0.8903861398128504,0.6284537725823592,0.5922651933701657,0.9380390601764648,3,1,3,2.671159309824691,2,0,1,0,0,0,0,1
fold3_0000590,sa_0005534,590,Breast,8,0,"[1,10)",AVAILABLE,1,1,1,6,0.5892548136932984,0.7142857142857143,0.8249567391706177,0.32688973091002504,0.32688973091002504,0.4927157446396593,5,1,3,4.124784520809828,0,0,2,1,0,0,0,1
fold3_0000591,sa_0005535,591,Breast,9,0,"[1,10)",AVAILABLE,1,1,1,6,0.599887627203683,0.8,0.7498595340046038,0.6089803554724041,0.6089803554724041,0.7569767441860465,6,0,3,4.499157953887157,0,0,3,0,0,0,0,0
fold3_0000592,sa_0005536,592,Breast,1,0,"[1,10)",AVAILABLE,1,1,1,1,0.7642849500007644,1.0,0.7642849500007644,0.7642857142857142,0.7642857142857142,0.8663967611336032,1,0,0,0.7642857142857142,0,0,0,0,0,0,0,0
fold3_0000593,sa_0005537,593,Breast,1,0,"[1,10)",AVAILABLE,1,1,1,1,0.8832635795463378,1.0,0.8832635795463378,0.8832644628099173,0.8832644628099173,0.9380142622051564,1,0,0,0.8832644628099173,0,0,0,0,0,0,0,0
fold3_0000594,sa_0005538,594,Breast,13,0,"[10,25)",AVAILABLE,1,1,1,6,0.33654129101775127,0.42105263157894735,0.7992855661671593,0.4155674971503013,0.391025641025641,0.7127496159754224,4,2,9,3.1971430639542033,4,0,5,0,0,0,0,2
fold3_0000595,sa_0005539,595,Breast,2,0,"[1,10)",AVAILABLE,1,1,1,2,0.831472798549315,1.0,0.831472798549315,0.8313432835820895,0.8313432835820895,0.9079054604726976,2,0,0,1.6629464285714286,0,0,0,0,0,0,0,0
fold3_0000596,sa_0005540,596,Breast,16,0,"[10,25)",AVAILABLE,1,1,1,12,0.6185196332587892,0.7857142857142857,0.7872068059657318,0.6498868778280543,0.6498868778280543,0.7877956804936579,11,1,5,8.659275652829855,0,0,5,0,0,0,1,0
fold3_0000597,sa_0005541,597,Breast,10,0,"[10,25)",AVAILABLE,1,1,1,7,0.676062489834005,0.8235294117647058,0.8209330233698632,0.726962457337884,0.726962457337884,0.841897233201581,7,0,3,5.746531984522066,0,0,3,0,0,0,0,0
fold3_0000598,sa_0005542,598,Breast,9,0,"[1,10)",AVAILABLE,1,1,1,7,0.5765438818649594,0.75,0.7687251758199459,0.7293399889073766,0.7293399889073766,0.8434894162924952,6,1,3,4.612351823644851,0,0,3,0,0,0,1,0
